user,value
718,48
100,11
999,39
826,14
723,25
873,42
859,22
360,42
706,11
173,24
124,25
88,42
617,25
164,41
694,42
380,11
229,42
853,26
782,41
791,11
101,42
481,27
413,11
252,47
626,20
412,41
954,40
52,46
583,18
980,26
937,11
480,11
614,25
837,42
161,20
993,42
416,11
194,11
724,22
535,42
839,25
417,11
773,20
418,11
366,26
102,32
148,16
310,18
693,26
88,42
16,11
278,26
882,15
304,36
21,42
841,22
454,42
924,41
203,22
431,42
581,26
867,42
632,26
655,27
16,34
782,42
361,22
80,11
672,7
842,42
896,22
151,42
517,25
55,34
64,42
939,22
458,42
233,26
464,20
66,23
863,42
610,22
370,18
440,41
805,27
160,26
914,42
901,42
644,42
461,42
463,11
964,20
99,49
379,26
851,21
303,42
655,48
383,23
780,26
75,18
16,42
551,18
83,11
639,31
749,11
726,4
232,20
693,20
391,34
170,22
19,14
239,22
818,11
866,42
747,11
850,20
972,42
947,11
69,11
761,22
551,26
441,42
546,11
265,34
756,42
960,11
420,42
877,41
415,42
801,26
551,22
308,11
485,4
970,18
808,39
260,11
951,11
679,42
980,11
423,41
431,20
818,22
833,21
521,40
580,42
228,25
754,11
853,20
893,41
93,42
958,22
944,18
951,11
520,42
829,42
772,11
837,21
937,42
43,22
306,22
790,22
712,42
547,22
865,39
154,11
673,20
358,39
620,42
906,24
694,40
459,41
920,42
207,41
256,11
455,44
226,18
540,27
147,22
765,26
171,48
331,42
264,11
170,46
892,18
123,22
305,42
978,26
210,18
46,42
967,26
408,42
683,44
437,11
765,27
546,20
523,11
653,39
874,44
766,11
548,34
566,34
679,21
586,22
51,26
517,18
749,20
514,42
219,34
23,42
941,26
595,42
413,26
938,27
231,42
218,22
642,11
341,21
105,27
318,11
130,15
597,42
248,42
648,22
763,22
335,4
410,42
196,42
121,24
457,25
481,23
526,40
435,42
133,2
99,22
263,23
171,12
333,18
754,31
954,27
905,42
772,42
874,11
911,18
386,23
900,42
453,42
382,42
334,22
261,11
291,27
510,42
882,22
20,13
738,42
247,22
640,22
858,42
745,42
878,26
27,22
224,26
117,11
803,27
67,26
330,23
769,22
12,27
329,11
413,22
946,42
461,42
825,11
120,23
205,42
818,41
594,22
424,11
114,25
455,24
752,42
714,26
206,22
375,11
90,19
8,42
528,42
686,27
950,24
565,27
546,26
321,25
549,11
480,42
322,26
248,42
852,25
886,41
239,27
956,18
342,27
762,42
510,18
152,26
553,39
192,42
483,34
301,40
676,27
847,11
983,25
919,22
17,25
935,41
483,11
344,34
697,27
583,11
443,11
71,11
332,26
246,33
586,26
191,20
19,26
341,27
199,22
680,22
560,28
34,26
332,22
53,2
659,25
475,42
913,26
679,25
68,34
132,26
123,2
216,11
426,39
472,20
157,42
82,44
287,26
494,16
432,23
870,26
640,42
173,33
207,34
124,11
330,11
942,40
925,27
408,42
497,42
606,22
718,47
96,26
959,11
870,25
119,11
306,27
437,21
700,42
322,35
36,48
852,22
621,42
177,11
990,27
726,23
725,24
219,11
779,39
809,41
7,26
287,16
62,27
713,11
495,18
249,42
716,42
458,42
153,11
609,22
928,26
797,12
419,22
897,24
570,13
448,27
594,26
246,11
201,42
84,11
969,42
910,42
505,42
854,42
328,41
400,22
997,41
738,42
174,42
692,11
225,26
196,42
96,44
730,25
454,25
404,42
4,42
628,11
748,42
891,7
796,39
431,46
885,22
580,11
344,11
313,27
235,32
690,41
387,25
192,42
228,39
27,26
677,42
818,33
647,22
798,23
167,22
626,34
537,48
172,23
33,11
592,11
8,21
133,26
496,26
410,42
875,11
621,26
792,44
488,26
879,37
777,44
120,22
105,48
412,40
804,22
287,41
455,42
671,42
777,21
796,39
416,42
545,39
473,41
334,23
295,1
637,20
401,11
408,42
222,25
881,25
313,42
191,20
913,41
392,39
60,42
299,42
741,41
160,13
97,42
884,11
810,24
742,11
586,42
126,11
343,22
842,6
767,11
463,40
747,11
431,11
369,42
285,19
646,21
123,11
611,25
770,41
541,18
787,22
228,42
831,41
507,9
539,41
640,25
908,40
664,44
118,42
660,11
770,11
133,22
511,16
65,41
779,24
146,26
375,20
27,42
832,42
268,11
488,22
412,11
520,21
400,34
676,11
639,11
595,6
38,20
891,42
486,24
611,41
612,23
966,23
636,34
371,40
272,11
310,42
261,11
788,22
257,11
770,36
844,27
95,42
543,14
886,25
255,39
697,20
943,20
697,11
260,42
441,33
846,11
680,31
882,36
843,49
551,24
890,42
119,39
325,22
323,22
525,11
93,21
607,42
543,42
581,18
358,43
827,42
919,26
223,11
788,11
549,42
242,7
705,47
119,42
393,22
948,32
788,27
178,21
803,22
774,39
170,39
226,22
996,11
708,11
733,11
638,41
407,27
325,22
777,42
888,41
931,26
981,33
777,11
435,20
290,34
962,42
11,42
39,42
997,26
370,11
504,36
537,11
234,42
30,25
927,11
245,11
215,42
913,42
747,42
313,11
383,11
734,42
725,23
638,46
793,25
951,20
814,7
133,23
199,27
848,26
523,11
831,11
547,42
289,11
321,25
510,42
152,42
766,2
837,23
100,30
77,47
846,42
482,41
389,42
422,44
578,42
449,42
884,18
992,11
576,27
503,22
958,42
974,22
198,42
353,42
48,42
914,11
719,42
523,42
881,42
372,42
797,42
237,26
21,42
644,23
40,26
933,41
778,25
367,39
202,48
211,22
735,26
485,22
825,42
357,18
769,42
901,26
135,26
322,22
880,26
754,20
820,42
685,21
926,18
123,26
851,42
688,26
476,34
343,11
642,41
397,22
259,42
338,42
128,41
324,9
213,11
943,27
243,42
394,11
638,42
88,42
931,42
93,11
744,25
657,22
407,11
633,34
137,25
748,27
534,35
370,42
772,23
124,42
5,21
328,42
761,7
649,22
17,22
846,22
1,42
174,46
21,34
518,26
385,44
45,18
519,42
869,11
870,42
776,41
562,18
836,11
352,26
430,11
292,22
129,10
144,11
252,26
314,49
264,39
13,14
746,42
767,8
330,18
511,41
321,30
579,20
156,47
321,22
323,26
308,4
976,27
293,9
636,42
627,39
448,11
189,48
737,42
813,11
643,39
456,30
265,42
516,26
657,9
858,42
645,22
632,21
70,27
809,18
934,26
450,42
979,11
670,11
353,42
996,48
758,27
231,11
724,9
613,11
518,11
594,42
758,15
102,7
283,15
85,11
282,48
524,15
247,11
95,42
621,42
637,18
393,22
972,11
810,11
180,23
279,20
599,26
336,23
874,28
325,42
127,41
19,22
193,11
198,39
598,23
335,23
604,44
842,42
678,26
858,11
444,11
950,42
733,11
918,20
753,47
250,30
643,23
619,2
15,25
921,11
959,42
512,11
642,42
735,27
271,11
66,11
56,7
307,35
823,41
380,26
843,26
668,42
803,20
593,49
334,11
490,11
715,11
323,22
853,11
478,26
406,42
841,26
921,11
958,23
991,41
599,42
630,33
297,15
868,20
224,39
862,42
110,42
743,37
490,22
213,11
147,11
297,39
503,22
254,42
959,42
209,20
331,26
461,40
822,21
140,27
64,42
749,11
682,11
637,27
866,9
100,34
941,42
107,41
634,18
761,25
381,26
314,23
685,11
474,42
590,42
67,42
422,27
431,11
560,26
589,42
994,42
668,11
815,26
785,39
488,27
26,11
325,42
559,41
911,41
389,11
19,11
17,26
508,26
312,41
171,11
733,34
928,22
559,42
577,11
903,39
744,26
167,22
402,41
58,11
745,11
373,26
255,44
575,21
842,49
211,11
715,20
923,11
962,11
528,27
434,26
873,24
214,39
751,23
141,11
5,44
826,26
768,34
570,11
810,27
55,28
974,42
597,22
611,44
830,22
952,26
962,39
533,11
75,42
563,40
142,42
434,42
409,42
612,11
978,11
206,26
305,21
260,20
279,33
828,20
870,40
36,22
433,42
687,26
397,26
504,15
692,15
987,11
246,42
710,11
194,41
817,42
809,34
90,37
999,18
791,35
644,21
207,7
135,42
360,11
984,42
726,26
503,42
201,39
340,11
531,42
911,26
630,11
446,42
489,42
221,22
64,39
292,22
258,11
813,11
726,42
902,27
98,25
551,42
475,42
351,15
580,18
103,26
469,22
452,21
805,11
971,11
208,26
563,11
885,47
426,11
495,42
801,11
925,22
826,39
136,26
31,21
75,11
642,27
969,20
494,26
871,11
459,11
698,22
907,11
308,31
160,16
283,13
704,26
921,40
647,11
514,23
193,27
0,11
874,42
518,11
105,42
962,22
553,39
129,26
472,30
297,42
3,11
94,40
540,34
636,11
748,42
465,27
676,41
938,11
624,18
428,39
396,11
934,30
248,41
871,21
119,34
57,40
886,18
413,22
942,40
394,47
845,26
612,22
632,42
360,41
580,22
74,11
590,31
445,27
804,22
373,44
704,41
980,21
830,42
709,11
691,41
706,41
889,6
180,39
480,22
231,42
591,22
317,9
947,26
721,42
71,8
283,26
832,42
774,14
369,11
933,33
189,42
211,42
414,42
917,47
907,29
266,11
679,20
126,11
744,27
958,26
362,20
507,42
539,34
810,30
52,41
557,33
730,34
686,11
599,42
461,48
547,21
385,42
963,11
375,27
605,42
465,11
265,11
404,42
794,11
333,11
740,11
160,42
742,11
996,22
464,22
802,42
0,22
217,42
594,26
41,42
804,39
636,41
499,20
245,24
138,42
904,11
443,11
821,11
806,26
939,26
322,41
909,11
475,11
559,22
762,13
899,11
578,10
859,23
296,18
126,26
126,20
207,42
780,41
688,39
921,23
959,15
861,27
654,23
547,22
718,21
924,42
627,42
570,25
731,22
9,42
166,11
98,27
958,42
253,3
889,42
430,20
175,42
99,23
125,42
966,42
707,26
608,11
26,22
630,15
458,42
779,21
751,41
818,42
391,27
170,40
197,11
736,5
843,25
876,26
84,46
379,11
528,11
519,11
167,41
766,23
3,42
503,46
523,11
342,42
298,11
864,25
74,11
335,11
480,34
540,20
234,14
756,34
398,11
138,42
734,27
9,42
624,47
209,20
234,11
889,22
306,26
623,26
490,41
926,27
259,9
655,44
991,42
509,47
906,31
103,25
607,22
333,22
673,11
414,26
385,18
922,23
745,11
475,21
407,1
294,26
407,42
815,41
556,27
181,40
672,42
432,11
322,14
111,20
553,42
408,26
37,25
497,41
202,41
996,42
731,42
95,25
816,26
166,41
559,11
605,11
907,25
516,7
703,41
508,20
848,32
350,47
847,22
980,34
721,11
859,42
708,16
106,23
423,26
575,11
989,41
54,46
363,18
518,22
901,21
37,13
654,39
881,42
11,11
310,47
912,32
281,11
66,13
545,26
668,26
986,31
644,43
964,42
868,11
371,26
769,41
218,39
760,27
738,25
275,34
132,42
608,20
22,27
353,11
850,11
157,26
119,42
206,11
218,39
112,22
983,26
995,26
365,41
572,44
470,11
183,27
468,18
902,18
152,18
924,11
241,11
908,18
482,42
379,11
660,42
958,25
213,42
571,21
541,42
750,39
416,39
659,42
869,11
240,11
314,34
893,11
871,26
702,42
37,23
360,43
297,42
602,39
267,44
406,26
60,20
262,33
258,25
79,34
270,23
524,39
560,44
488,11
497,6
865,11
575,49
167,42
119,20
740,33
279,11
537,11
519,42
458,44
857,11
503,42
406,27
308,34
596,42
594,27
512,27
608,26
761,22
380,22
397,39
647,18
714,11
725,45
442,25
502,24
196,42
623,26
288,42
989,11
498,22
381,14
539,42
749,11
581,41
908,11
262,42
263,9
481,25
967,25
174,18
379,11
939,40
261,34
832,44
20,15
763,41
761,22
183,26
532,8
321,23
655,26
854,42
793,11
208,22
568,41
804,15
452,22
238,39
880,26
158,9
808,13
738,23
474,7
757,25
381,42
538,11
625,25
305,6
314,11
103,42
485,42
351,11
457,42
342,34
931,42
715,43
913,27
665,22
346,34
201,41
379,41
39,41
429,21
390,34
791,22
74,18
478,26
181,3
294,48
960,25
882,24
756,42
241,18
580,41
726,11
63,22
523,42
879,9
253,42
445,26
452,25
448,11
23,11
412,11
677,40
788,25
938,11
611,18
619,11
989,11
867,42
241,22
569,42
294,40
418,22
904,42
676,11
687,26
553,11
229,11
117,11
744,42
155,42
895,22
780,21
486,16
845,18
983,41
806,34
931,23
591,42
428,42
379,23
898,27
560,42
762,42
456,18
503,23
941,31
92,22
654,11
712,42
572,44
419,39
208,26
550,42
520,11
660,29
621,27
322,11
682,42
506,42
847,34
485,42
915,11
906,23
861,18
373,2
334,42
685,16
447,26
661,33
194,48
501,26
536,42
22,42
307,42
427,15
414,47
665,27
655,24
398,42
526,42
270,10
129,13
995,34
483,20
850,39
236,22
404,27
996,27
151,25
802,34
105,42
337,25
905,34
111,9
325,26
671,26
816,11
920,43
769,39
490,20
691,22
959,31
124,47
370,22
24,42
801,25
347,11
242,41
389,21
661,11
214,41
374,34
489,11
409,7
14,11
793,11
573,11
694,42
329,22
820,26
343,42
27,25
754,44
655,27
580,42
801,23
44,11
54,42
371,42
8,26
849,20
849,11
657,18
774,23
829,11
720,23
754,24
689,42
456,44
524,22
456,20
983,22
296,22
92,24
546,36
80,11
849,41
696,42
482,42
912,27
616,11
815,18
307,27
548,41
122,42
467,42
928,11
536,44
717,42
185,18
369,48
878,22
653,18
421,44
37,22
574,42
256,42
201,18
583,11
977,44
592,26
479,47
457,18
400,47
402,40
360,11
159,11
453,11
700,22
912,11
585,26
402,21
648,42
142,18
899,49
154,11
741,22
535,3
495,42
565,42
410,11
345,22
948,42
380,42
735,11
845,26
693,25
364,30
673,20
973,46
703,23
250,23
234,22
856,22
106,42
109,42
603,22
670,42
736,11
889,18
557,26
874,42
569,22
545,23
263,41
518,27
812,42
542,30
415,22
302,11
113,34
543,11
908,48
698,23
648,27
807,11
995,42
51,23
640,11
824,7
302,25
324,18
260,35
721,42
615,11
478,42
567,26
890,42
736,25
153,42
101,11
205,11
886,31
157,11
762,42
10,42
170,27
472,42
310,26
279,42
988,39
759,42
261,11
101,22
637,25
863,11
492,42
16,11
303,31
586,41
78,11
283,42
972,14
81,33
180,11
413,11
739,26
128,22
905,26
704,26
877,11
389,11
449,41
490,11
565,22
745,11
318,11
704,24
633,44
486,23
280,26
264,11
962,33
475,11
616,22
44,11
112,20
495,42
411,42
469,42
37,42
182,49
213,11
882,3
579,42
31,34
416,42
724,9
545,11
992,41
751,42
40,22
435,41
804,26
531,18
666,22
853,27
349,39
164,11
663,23
10,34
793,22
247,26
513,11
597,27
117,11
303,26
407,22
575,42
59,40
467,27
698,23
350,22
89,27
987,42
159,26
415,26
242,42
377,11
76,5
576,26
235,21
729,11
88,43
302,40
462,40
688,39
474,42
540,11
602,42
736,42
936,3
217,42
904,22
758,22
951,35
192,42
278,15
911,11
87,26
2,42
430,23
184,11
900,30
457,23
417,42
323,41
381,42
343,42
109,22
658,20
520,26
155,25
906,47
275,18
69,11
491,20
349,20
303,22
49,23
150,11
117,11
337,42
742,22
477,34
578,31
411,22
215,42
460,11
73,9
503,11
886,42
468,22
71,42
860,27
970,42
396,41
480,2
108,36
89,41
247,29
161,7
873,26
182,11
343,40
288,42
436,26
891,6
202,27
494,45
942,26
445,42
866,11
265,3
564,25
894,18
876,22
289,42
554,25
812,11
524,43
804,44
148,42
837,11
246,39
860,11
218,43
863,22
720,41
782,22
299,42
965,42
92,22
305,26
725,42
543,22
529,22
304,26
930,11
916,25
670,9
572,41
342,26
712,7
562,11
584,18
836,40
83,40
465,36
283,27
370,8
587,25
735,42
967,22
172,26
377,39
3,42
963,22
211,16
466,27
614,22
843,34
13,45
981,23
499,11
323,27
947,11
999,20
690,20
375,11
480,26
529,7
651,22
722,26
953,42
664,27
971,21
554,20
973,18
782,11
872,23
414,42
746,20
178,40
710,40
291,7
768,11
99,37
219,11
129,27
341,34
105,7
936,42
53,42
157,11
132,3
936,24
17,41
418,21
664,2
79,42
64,9
956,14
250,26
763,11
538,44
418,15
497,42
246,18
745,11
302,26
117,11
258,41
153,42
39,39
616,22
598,26
110,24
50,39
73,42
697,26
620,27
907,11
483,26
286,11
240,42
203,11
939,11
700,11
585,41
789,49
453,31
845,22
983,18
773,23
281,42
774,11
683,22
333,11
874,42
802,26
604,41
500,42
852,42
97,41
658,42
762,41
982,11
452,42
390,34
39,27
459,42
839,34
833,24
98,11
299,27
927,31
753,34
647,26
100,23
287,26
650,41
794,21
347,22
770,26
111,47
104,11
908,41
994,22
564,22
244,11
168,11
750,14
680,11
587,11
248,42
460,46
378,27
633,26
769,42
985,42
737,27
403,11
943,42
167,11
962,27
830,26
690,41
222,2
988,42
578,49
278,26
88,11
53,26
156,23
744,26
532,11
995,11
960,18
967,42
535,42
652,11
942,31
20,42
818,9
501,11
570,42
637,48
998,26
466,22
367,31
423,10
961,18
414,22
366,11
821,42
835,42
598,42
70,11
326,26
894,42
605,22
463,42
743,11
399,42
501,40
502,34
505,42
703,49
564,26
263,11
765,25
21,41
75,20
74,42
261,34
651,11
545,27
376,9
755,43
5,42
711,36
840,47
386,42
223,42
621,42
495,41
46,7
407,26
262,11
151,27
414,34
186,42
439,42
490,25
763,18
559,13
657,27
112,30
557,11
565,10
815,11
888,39
572,42
138,40
914,22
849,26
809,44
439,26
785,27
286,44
776,11
627,40
634,41
532,42
30,42
866,36
503,27
632,25
487,9
19,26
490,25
602,42
770,42
809,39
770,18
415,44
123,11
759,0
44,42
44,44
613,26
504,42
882,25
793,21
663,27
69,27
711,34
265,42
487,22
4,22
831,30
577,42
265,11
871,41
251,27
617,30
150,31
321,42
929,22
394,11
809,42
605,11
368,41
206,41
48,27
81,22
622,11
815,42
332,4
431,41
571,27
366,45
229,44
390,11
329,22
552,11
948,41
655,11
120,13
597,15
316,39
646,11
371,13
128,20
932,25
359,42
181,18
530,22
751,22
855,21
758,3
27,11
821,40
29,28
358,11
642,26
95,20
360,22
163,11
751,26
611,22
571,40
742,27
766,18
474,44
361,42
776,8
936,11
857,27
751,11
39,22
329,22
523,42
248,11
781,22
262,26
277,27
510,29
259,42
132,18
835,41
286,20
841,11
602,22
432,11
214,26
548,27
305,40
467,7
40,40
141,41
131,40
28,11
590,11
67,11
803,41
59,8
760,34
418,11
749,11
522,41
120,42
490,44
125,11
469,11
743,40
303,34
593,41
419,34
508,26
856,46
880,42
87,24
725,11
943,22
811,40
317,15
449,26
320,18
864,27
615,11
987,25
302,22
790,42
250,18
212,3
363,26
673,27
935,48
244,40
149,42
321,43
154,48
943,42
875,42
892,42
337,11
885,22
180,11
479,11
717,27
458,22
743,18
559,44
920,22
154,21
920,42
334,39
522,18
541,11
162,20
588,21
301,1
445,11
679,11
87,23
701,26
211,24
974,24
256,22
904,27
20,37
32,26
211,46
586,26
700,6
162,42
567,42
446,39
302,27
989,27
439,11
633,27
437,3
841,11
574,39
431,31
470,42
740,11
60,11
650,9
585,42
456,25
839,42
930,11
117,23
658,26
115,42
853,49
139,26
750,20
725,39
725,27
23,42
871,11
162,34
727,42
945,11
601,41
2,27
318,1
84,42
123,31
761,34
246,39
61,21
170,27
246,41
193,11
270,42
467,41
650,26
308,11
913,42
373,11
102,26
75,22
473,27
595,18
545,24
797,42
170,22
293,22
936,13
752,26
687,15
970,11
701,22
152,27
129,25
368,20
690,41
601,11
890,11
969,11
601,26
748,25
897,39
224,18
247,11
588,40
496,31
621,7
143,11
173,34
763,42
105,11
745,31
153,41
121,23
700,39
257,25
253,16
551,11
375,21
782,26
515,22
561,23
625,34
349,14
414,26
480,29
971,7
661,42
668,39
232,11
797,25
197,39
332,22
286,18
36,39
187,42
550,42
615,23
296,45
257,42
105,42
671,11
526,41
695,42
459,13
459,22
36,25
614,47
626,42
19,7
308,48
296,22
261,42
781,42
459,42
689,11
300,26
798,42
769,11
81,22
777,27
507,32
905,22
215,18
380,39
628,11
531,27
858,42
157,42
468,9
507,42
767,41
499,34
218,11
83,40
914,11
218,9
55,34
822,42
785,25
735,42
148,20
611,24
520,11
694,42
946,23
454,27
22,22
289,16
570,7
984,42
685,26
271,42
784,20
165,11
555,20
382,27
154,41
868,34
258,27
661,27
997,2
612,48
905,26
238,34
489,2
732,3
19,47
43,9
818,42
507,42
435,22
371,42
143,11
715,11
13,26
947,22
938,25
30,42
499,42
390,23
541,11
743,36
308,39
310,25
330,22
213,39
287,22
670,27
334,29
763,42
493,11
304,34
181,41
385,39
740,44
59,42
484,9
604,11
610,31
443,11
52,42
714,11
543,23
430,42
304,22
470,23
959,21
828,40
795,24
573,42
114,26
735,11
220,22
989,22
786,41
595,13
694,20
808,25
939,23
127,20
85,15
456,42
865,42
402,26
897,27
508,42
16,26
840,22
866,24
925,11
304,26
589,42
158,39
688,42
522,11
486,11
16,18
984,1
140,11
24,42
772,42
218,44
689,9
80,41
639,34
321,22
692,11
139,11
735,46
516,42
906,11
809,26
156,22
62,25
970,11
808,11
787,42
76,26
400,26
379,27
353,20
520,27
690,11
582,41
204,26
334,40
692,42
71,32
747,11
962,22
103,44
851,27
126,39
871,26
648,25
231,11
694,42
466,28
782,42
458,9
68,34
78,42
23,11
996,34
835,44
891,34
65,26
353,23
429,27
563,22
961,8
76,11
963,43
202,40
587,22
457,48
808,42
729,21
743,42
481,11
449,11
351,22
432,11
805,36
107,11
47,18
734,14
753,42
128,26
875,13
458,18
535,41
322,21
448,26
903,13
287,18
520,42
191,42
632,42
848,11
979,11
540,11
476,22
997,11
676,49
343,42
164,41
288,34
727,39
316,26
867,39
12,24
774,47
866,42
638,20
345,42
452,11
998,27
147,26
652,22
201,18
776,22
869,26
209,11
776,42
342,25
523,22
355,18
23,13
97,11
779,9
332,39
937,21
361,30
458,11
746,42
400,42
230,34
458,32
137,43
705,26
801,22
553,20
210,27
90,11
336,11
777,34
876,11
833,11
857,7
344,15
610,11
27,42
494,42
992,44
813,22
646,11
148,25
365,11
72,27
802,41
776,26
898,41
738,28
825,20
865,24
789,26
71,11
649,11
913,42
819,34
347,41
557,42
738,44
555,34
311,42
247,18
818,42
586,11
400,11
267,11
430,25
237,22
54,40
789,11
141,42
206,39
386,40
152,10
596,26
852,40
494,27
560,34
30,40
386,39
982,34
537,42
506,22
29,42
922,39
736,28
503,9
771,20
128,33
619,26
865,11
408,11
313,11
912,42
514,9
181,11
319,22
73,42
264,44
540,42
530,22
584,7
955,42
470,42
206,11
60,11
98,41
386,36
577,27
296,42
743,39
35,18
596,26
681,18
300,40
925,22
993,7
131,18
99,41
653,20
880,22
496,31
744,27
335,44
779,29
213,44
125,42
608,42
592,41
832,27
227,42
528,42
80,25
35,2
470,11
123,11
864,29
138,11
435,42
555,42
108,11
674,11
74,25
656,42
953,27
678,11
681,42
693,11
575,11
592,22
812,22
407,42
499,39
906,43
815,11
598,33
744,22
802,11
925,11
272,42
492,42
706,22
825,27
279,42
596,11
421,11
951,11
783,41
847,11
125,11
919,11
314,43
173,11
252,40
953,30
417,18
258,39
706,26
362,31
556,11
62,11
492,42
500,11
247,41
418,11
216,1
677,11
260,9
196,34
290,11
759,11
374,11
251,23
358,18
481,23
975,11
227,42
46,9
342,26
164,21
136,11
252,20
884,22
887,34
275,44
77,26
27,43
767,41
21,42
721,25
617,11
161,11
421,42
168,26
672,25
787,21
347,42
88,42
32,23
950,42
434,42
359,39
521,20
657,42
253,15
444,16
209,11
717,25
114,41
994,18
515,42
973,42
185,11
641,11
770,27
625,18
64,22
756,22
944,42
919,44
239,42
123,18
153,42
698,11
249,39
131,42
387,23
738,42
165,22
407,26
935,11
252,47
742,26
310,23
285,44
294,26
943,11
561,42
952,26
28,25
417,42
849,34
946,22
388,42
47,11
34,26
174,47
7,11
352,42
958,42
760,49
272,11
316,18
816,13
95,41
768,22
995,25
194,22
412,22
915,24
658,22
648,27
82,22
650,26
844,46
722,42
8,11
793,27
824,42
820,27
414,44
860,20
515,26
698,2
983,34
303,11
105,42
386,20
925,11
187,49
604,39
893,42
95,25
963,11
393,40
409,11
269,42
127,42
457,48
202,42
267,37
33,27
906,22
939,20
173,22
504,20
518,22
926,18
304,27
632,39
841,8
722,42
825,26
215,41
810,11
876,42
677,39
704,11
273,42
207,42
528,42
25,26
42,41
520,31
469,44
972,42
825,27
958,18
485,26
440,25
335,42
52,44
571,42
901,18
79,27
113,7
836,42
422,11
332,11
320,11
513,27
25,20
141,26
762,14
856,25
860,42
289,15
894,23
94,42
237,42
117,42
800,26
923,42
153,42
801,40
938,23
562,31
460,11
945,25
18,15
219,41
758,18
759,27
509,42
82,26
771,42
454,34
852,42
655,46
96,41
654,23
146,18
301,42
282,42
914,33
362,22
725,22
55,27
587,12
114,11
616,26
887,42
475,41
587,42
433,26
180,40
958,42
416,22
584,15
494,11
349,27
757,26
97,42
387,41
420,41
176,44
442,11
362,33
701,41
188,42
69,6
41,39
417,11
172,25
539,20
199,42
570,34
658,7
200,21
776,30
342,42
784,26
80,41
190,39
399,42
271,40
11,44
335,33
971,30
271,11
332,25
993,18
584,40
425,42
921,7
927,26
660,42
906,11
213,11
459,11
230,18
340,42
546,25
249,42
437,26
224,42
515,27
200,25
16,27
438,42
166,27
390,34
540,14
413,41
21,42
224,11
976,24
391,39
823,18
259,20
307,33
796,26
30,13
334,42
318,22
813,15
890,39
810,42
458,26
573,36
774,42
847,11
697,7
645,23
724,11
808,42
641,27
253,41
990,39
562,25
313,11
359,11
848,27
190,11
500,42
581,11
221,42
355,39
278,27
802,26
929,22
386,44
684,42
130,11
675,42
999,11
716,33
924,22
154,11
656,41
407,42
205,11
939,42
483,3
1,40
526,25
632,34
462,41
26,39
426,15
886,41
430,42
628,26
199,42
279,42
533,26
532,26
797,22
584,22
670,41
453,22
141,42
306,34
685,42
395,26
252,27
63,42
552,42
685,42
139,25
156,24
689,22
727,22
949,26
221,11
56,41
133,21
389,26
488,42
497,11
25,18
79,22
213,27
282,22
303,18
105,4
432,44
880,42
320,11
546,11
855,21
743,20
564,42
999,18
246,26
17,42
854,39
455,20
996,27
93,42
353,42
21,32
619,36
523,11
316,34
408,34
94,27
340,11
266,42
475,41
495,42
278,42
766,11
375,44
473,22
439,11
656,11
670,11
617,22
258,27
448,33
927,31
224,23
639,41
711,40
768,34
723,11
118,20
432,25
253,2
505,20
243,26
328,22
240,44
445,11
96,29
999,40
854,42
885,25
601,15
522,25
438,22
562,40
947,42
797,31
698,40
297,44
477,39
836,47
66,26
893,25
289,24
710,42
866,11
362,7
765,11
493,22
911,15
461,42
415,18
757,20
504,42
790,42
819,24
506,42
457,11
934,11
70,25
591,11
218,23
480,20
845,23
151,39
356,10
334,41
42,39
343,27
439,23
906,25
167,42
52,13
247,11
509,20
638,26
399,22
725,23
675,25
987,7
64,44
595,24
499,26
607,26
971,42
631,11
638,42
636,11
465,42
412,11
454,41
893,22
140,20
946,11
332,42
645,23
666,25
827,22
739,34
709,42
224,39
300,20
140,11
26,11
772,42
739,26
51,20
299,23
380,42
208,9
892,26
318,22
618,22
183,25
209,34
435,11
245,20
316,40
356,36
311,41
994,23
310,42
65,18
462,42
985,27
241,34
317,11
413,42
157,11
107,42
458,39
42,42
399,11
148,11
33,11
514,11
429,11
260,22
165,34
553,7
881,26
760,42
734,42
584,26
696,26
213,25
462,11
185,26
410,9
610,42
485,29
742,11
176,26
456,26
251,20
950,27
762,22
398,42
358,22
937,22
462,42
723,22
805,22
961,26
21,41
220,11
299,42
634,3
121,24
332,27
887,11
375,22
228,42
399,21
754,42
535,42
64,11
279,11
358,18
570,22
622,39
979,41
217,18
86,9
508,42
478,42
909,27
619,48
123,11
401,15
397,11
372,20
171,42
951,11
20,29
386,11
678,40
751,26
779,43
902,22
529,34
774,11
311,41
34,42
478,11
35,41
461,11
34,11
560,9
791,11
772,27
247,11
870,11
918,39
855,11
167,42
803,13
605,42
48,11
789,39
451,21
976,34
832,14
646,26
613,42
34,26
51,22
809,42
873,42
929,26
471,26
453,22
132,42
101,42
588,17
63,28
689,34
384,22
319,42
269,26
174,11
556,26
82,42
274,11
381,42
612,44
536,26
287,18
524,18
468,26
734,41
520,23
720,18
367,21
551,25
126,27
272,11
868,42
467,22
668,33
388,11
270,39
37,42
963,41
657,42
564,25
75,1
647,18
609,11
675,39
358,7
709,42
978,26
871,20
853,11
533,11
59,27
390,16
359,44
612,11
664,11
462,42
953,11
377,26
419,42
889,25
691,11
975,22
391,26
838,11
393,42
41,26
504,48
238,20
454,4
86,11
499,42
795,11
378,39
766,34
346,42
374,40
504,26
821,11
637,32
423,26
6,42
482,11
273,25
77,42
425,11
750,26
280,26
499,31
908,15
483,20
10,41
179,42
343,42
637,42
755,27
864,6
166,11
383,11
